"","DayOfYear","Month","Interp.Value","Uncertainty","LowerBound","UpperBound","gw_min","gw_max","AvgWaterTemp_C","NEP","NEP_lower","NEP_upper","NEP_min","NEP_max","date","discharge_modeled","Elmt_ID","flowing","atm_CO2_ppm"
"1198",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-10",0.411937962962963,71,1,422.145192242074
"1199",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-11",0.281561111111111,71,1,422.145192242074
"1200",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-10",0.0536229166666667,71,1,422.145192242074
"1201",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-11",0.24618900462963,71,1,422.145192242074
"1202",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-11",0.0925769675925926,71,1,422.145192242074
"1203",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-11",0.0903480324074074,71,1,422.145192242074
"1204",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-11",0.0861702546296296,71,1,422.145192242074
"1205",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-11",0.633383912037037,71,1,422.145192242074
"1206",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-11",0.0698511574074074,71,1,422.145192242074
"1207",162,6,8601.12520799436,1243.70185733507,7357.42335065929,9844.82706532943,8231.34316029733,18556.6323060589,4.30775852272727,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-11",0.39175162037037,71,1,422.145192242074
"1208",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-12",0.0773581018518519,71,1,423.115475804389
"1209",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-12",0.376193981481481,71,1,423.115475804389
"1210",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-11",0.011209837962963,71,1,423.115475804389
"1211",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-12",0.192459027777778,71,1,423.115475804389
"1212",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-12",0.454022106481482,71,1,423.115475804389
"1213",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-12",0.0717145833333333,71,1,423.115475804389
"1214",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2010-06-12",1.570221875,71,1,423.115475804389
"1215",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2013-06-12",0.0835881944444444,71,1,423.115475804389
"1216",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-11",0.052175462962963,71,1,423.115475804389
"1217",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-12",0.619642708333333,71,1,423.115475804389
"1218",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-12",0.073299537037037,71,1,423.115475804389
"1219",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-11",0.593016319444444,71,1,423.115475804389
"1220",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-12",0.0937832175925926,71,1,423.115475804389
"1221",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-12",0.0866633101851852,71,1,423.115475804389
"1222",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2008-06-11",0.0405780092592593,71,1,423.115475804389
"1223",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-12",0.365349537037037,71,1,423.115475804389
"1224",163,6,8662.94068321012,1251.62262556095,7411.31805764917,9914.56330877107,8231.34316029733,18556.6323060589,4.74480303030303,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-12",0.089959375,71,1,423.115475804389
"1225",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-13",0.108459027777778,71,1,421.636822742882
"1226",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-13",0.121558449074074,71,1,421.636822742882
"1227",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-13",0.121499884259259,71,1,421.636822742882
"1228",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-13",0.328161458333333,71,1,421.636822742882
"1229",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2013-06-13",0.101133449074074,71,1,421.636822742882
"1230",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-13",0.0736725694444444,71,1,421.636822742882
"1231",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2010-06-13",0.687243865740741,71,1,421.636822742882
"1232",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2008-06-12",0.0470819444444444,71,1,421.636822742882
"1233",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-12",0.0508611111111111,71,1,421.636822742882
"1234",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-13",0.0942178240740741,71,1,421.636822742882
"1235",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-12",0.0123105324074074,71,1,421.636822742882
"1236",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-13",0.0705118055555556,71,1,421.636822742882
"1237",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-13",0.656140740740741,71,1,421.636822742882
"1238",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-12",0.697253703703704,71,1,421.636822742882
"1239",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-13",0.0886216435185185,71,1,421.636822742882
"1240",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-13",0.0934403935185185,71,1,421.636822742882
"1241",164,6,8729.27332246694,1259.00493074642,7470.26839172052,9988.27825321335,8231.34316029733,18556.6323060589,5.17376323676324,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-13",0.103015856481481,71,1,421.636822742882
"1242",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-14",0.0814813657407407,71,1,420.410126222716
"1243",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-13",0.119512731481481,71,1,420.410126222716
"1244",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2010-06-14",0.110565856481481,71,1,420.410126222716
"1245",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-14",0.23997962962963,71,1,420.410126222716
"1246",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-14",0.0703368055555556,71,1,420.410126222716
"1247",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-14",0.187932638888889,71,1,420.410126222716
"1248",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2008-06-13",0.0516399305555555,71,1,420.410126222716
"1249",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-13",0.0491325231481482,71,1,420.410126222716
"1250",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-14",0.0940978009259259,71,1,420.410126222716
"1251",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-14",0.266554398148148,71,1,420.410126222716
"1252",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2013-06-14",0.13495625,71,1,420.410126222716
"1253",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-14",0.0866665509259259,71,1,420.410126222716
"1254",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-14",0.112528356481481,71,1,420.410126222716
"1255",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-14",0.409143634259259,71,1,420.410126222716
"1256",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-14",0.0739313657407407,71,1,420.410126222716
"1257",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-13",0.0119827546296296,71,1,420.410126222716
"1258",165,6,8800.06560260511,1265.85882360526,7534.20677899985,10065.9244262104,8231.34316029733,18556.6323060589,5.70621770833333,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-14",0.249353009259259,71,1,420.410126222716
"1259",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-15",0.0692509259259259,71,1,419.479354796588
"1260",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-15",0.0736078703703704,71,1,419.479354796588
"1261",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-15",0.0745096064814815,71,1,419.479354796588
"1262",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-15",0.0858658564814815,71,1,419.479354796588
"1263",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-15",0.0961325231481482,71,1,419.479354796588
"1264",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-15",0.329466550925926,71,1,419.479354796588
"1265",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-14",0.0469803240740741,71,1,419.479354796588
"1266",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-14",0.0116965277777778,71,1,419.479354796588
"1267",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-15",0.350530439814815,71,1,419.479354796588
"1268",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2010-06-15",0.0861539351851852,71,1,419.479354796588
"1269",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-15",0.113551967592593,71,1,419.479354796588
"1270",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-15",0.201684722222222,71,1,419.479354796588
"1271",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2008-06-14",0.0813996527777778,71,1,419.479354796588
"1272",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-15",0.476107638888889,71,1,419.479354796588
"1273",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2013-06-15",0.0898125,71,1,419.479354796588
"1274",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-15",0.101903472222222,71,1,419.479354796588
"1275",166,6,8875.26000046495,1272.19305808856,7603.06694237639,10147.4530585535,8231.34316029733,18556.6323060589,6.02292259414226,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-14",0.0927540509259259,71,1,419.479354796588
"1276",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-16",0.0680038194444444,71,1,420.126159028366
"1277",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-15",0.0452019675925926,71,1,420.126159028366
"1278",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2016-06-15",0.0821275462962963,71,1,420.126159028366
"1279",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-16",0.656221064814815,71,1,420.126159028366
"1280",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2022-06-16",0.0729591435185185,71,1,420.126159028366
"1281",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2010-06-16",0.0849880787037037,71,1,420.126159028366
"1282",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-15",0.00929201388888889,71,1,420.126159028366
"1283",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2013-06-16",0.0829912037037037,71,1,420.126159028366
"1284",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-16",0.0958511574074074,71,1,420.126159028366
"1285",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-16",0.119215972222222,71,1,420.126159028366
"1286",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2021-06-16",0.0910494212962963,71,1,420.126159028366
"1287",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2008-06-15",0.152451967592593,71,1,420.126159028366
"1288",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-16",0.0841189814814815,71,1,420.126159028366
"1289",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-16",0.553518865740741,71,1,420.126159028366
"1290",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-16",0.0978611111111111,71,1,420.126159028366
"1291",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2017-06-16",0.40910474537037,71,1,420.126159028366
"1292",167,6,8954.79899288675,1278.01513804487,7676.78385484188,10232.8141309316,8231.34316029733,18556.6323060589,6.12554479166667,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2007-06-16",0.0728940972222222,71,1,420.126159028366
"1293",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2019-06-17",0.0669150462962963,71,1,421.61703492504
"1294",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2012-06-16",0.0438439814814815,71,1,421.61703492504
"1295",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2011-06-17",0.373309375,71,1,421.61703492504
"1296",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2015-06-17",0.506136458333333,71,1,421.61703492504
"1297",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2014-06-17",0.200663310185185,71,1,421.61703492504
"1298",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2018-06-17",0.085584837962963,71,1,421.61703492504
"1299",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2020-06-16",0.00950173611111111,71,1,421.61703492504
"1300",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2023-06-17",0.128615393518519,71,1,421.61703492504
"1301",168,6,9038.62505671081,1283.33143596031,7755.29362075051,10321.9564926711,8231.34316029733,18556.6323060589,6.09468710359408,0.690398757927442,0.00485748013234391,2.5132112398973,0.134583444137325,1.07045066607529,"2009-06-17",0.099975462962963,71,1,421.61703492504
