"","date","DayOfYear","Interp.Value","Uncertainty","LowerBound","UpperBound","gw_min","gw_max","AvgWaterTemp_C","Month","NEP_median","NEP_lower","NEP_upper","daily_NEP","atm_CO2_ppm","X","flowing_measure","discharge_modeled","Elmt_ID","flowing","measured_discharge"
"416",2019-02-20,51,24624.6705737835,3675.46399065026,20949.2065831332,28300.1345644337,21911.0453320475,27848.1020559008,7.22,2,0.574512320177321,0.183917820271387,1.41441524964544,0.389520336947745,437.699205004571,580854,0.048421728,0,444,0,0.048421728
"417",2019-02-21,52,24348.5762600554,3554.15353084208,20794.4227292133,27902.7297908975,21911.0453320475,27848.1020559008,7.24,2,0.574512320177321,0.183917820271387,1.41441524964544,0.433174686955464,436.429808842523,580985,0.043324704,0,444,0,0.043324704
"418",2019-02-22,53,24076.0788563947,3435.13265835038,20640.9461980444,27511.2115147451,21911.0453320475,27848.1020559008,7.8,2,0.574512320177321,0.183917820271387,1.41441524964544,0.620755394569896,434.986813368691,581116,0.045023712,0,444,0,0.045023712
"419",2019-02-23,54,23809.6963028336,3319.21780187385,20490.4785009597,27128.9141047074,21911.0453320475,27848.1020559008,8.325,2,0.574512320177321,0.183917820271387,1.41441524964544,0.854761373425499,428.799338145858,581220,0.194253248,0,444,0,0.194253248
"420",2019-02-24,55,23551.9465394038,3207.16794862469,20344.7785907791,26759.1144880285,21911.0453320475,27848.1020559008,7.725,2,0.574512320177321,0.183917820271387,1.41441524964544,0.623639027371176,429.267305511624,581378,0.1274256,0,444,0,0.1274256
"421",2019-02-25,56,23305.3475061374,3099.67462461783,20205.6728815195,26405.0221307552,21911.0453320475,27848.1020559008,7.125,2,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,435.836652501793,581509,0.118081056,0,444,0,0.118081056
"422",2019-02-26,57,23072.4171430663,2997.35298582824,20075.064157238,26069.7701288945,21911.0453320475,27848.1020559008,6.4,2,0.574512320177321,0.183917820271387,1.41441524964544,1.57534533356295,436.434294387994,581640,0.115815712,0,444,0,0.115815712
"423",2019-02-27,58,22855.6733902225,2900.73518235669,19954.9382078659,25756.4085725792,21911.0453320475,27848.1020559008,7.56,2,0.574512320177321,0.183917820271387,1.41441524964544,1.40552704308202,432.069086599227,581703,0.110152352,0,444,0,0.110152352
"424",2019-02-28,59,22657.6341876381,2810.26744372285,19847.3667439152,25467.901631361,21911.0453320475,27848.1020559008,7.94,2,0.574512320177321,0.183917820271387,1.41441524964544,1.29715116517365,431.726459713243,581781,0.108453344,0,444,0,0.108453344
"425",2019-03-01,60,22480.8174753449,2726.31254933284,19754.5049260121,25207.1300246777,21911.0453320475,27848.1020559008,8.2,2,0.574512320177321,0.183917820271387,1.41441524964544,1.1032916919019,438.83541319636,581966,0.107320672,0,444,0,0.107320672
"426",2019-03-02,61,22327.7411933749,2649.15943161103,19678.5817617639,24976.900624986,21911.0453320475,27848.1020559008,7.78,3,0.574512320177321,0.183917820271387,1.41441524964544,1.09597206253524,433.860676115036,582097,0.102789984,0,444,0,0.102789984
"427",2019-03-03,62,22200.2853565376,2578.90090397879,19621.3844525588,24779.1862605164,21911.0453320475,27848.1020559008,7.72,3,0.574512320177321,0.183917820271387,1.41441524964544,0.983645003916908,434.993332721554,582186,0.100807808,0,444,0,0.100807808
"428",2019-03-04,63,22097.7782787517,2515.0629297858,19582.7153489659,24612.8412085375,21911.0453320475,27848.1020559008,7.76,3,0.574512320177321,0.183917820271387,1.41441524964544,1.02300494250545,436.125989328073,582359,0.098542464,0,444,0,0.098542464
"429",2019-03-05,64,22018.9103487135,2457.08634277333,19561.8240059401,24475.9966914868,21911.0453320475,27848.1020559008,8.46,3,0.574512320177321,0.183917820271387,1.41441524964544,0.952208906089866,434.202578489474,582557,0.094294944,0,444,0,0.094294944
"430",2019-03-06,65,21962.3719551192,2404.47562114451,19557.8963339747,24366.8475762637,21911.0453320475,27848.1020559008,8.5,3,0.574512320177321,0.183917820271387,1.41441524964544,1.05433611588101,439.37988504489,582688,0.09486128,0,444,0,0.09486128
"431",2019-03-07,66,21926.8534866651,2356.79744903815,19570.056037627,24283.6509357033,21911.0453320475,27848.1020559008,8.94,3,0.574512320177321,0.183917820271387,1.41441524964544,0.806061893739501,431.038071448379,582807,0.098259296,0,444,0,0.098259296
"432",2019-03-08,67,21911.0453320475,2313.67726338832,19597.3680686592,24224.7225954358,21911.0453320475,27848.1020559008,9.78,3,0.574512320177321,0.183917820271387,1.41441524964544,1.51362090342101,436.45316100268,582924,0.099675136,0.00503796296296296,444,1,0.099675136
"433",2019-03-09,68,21913.6378799626,2274.79402455533,19638.8438554072,24188.4319045179,21911.0453320475,27848.1020559008,9.46,3,0.574512320177321,0.183917820271387,1.41441524964544,1.27844676485932,437.97102980412,583081,0.135071136,0.00862337962962963,444,1,0.135071136
"434",2019-03-10,69,21933.3215191066,2239.87350676885,19693.4480123377,24173.1950258754,21911.0453320475,27848.1020559008,8.66,3,0.574512320177321,0.183917820271387,1.41441524964544,0.590742614428929,435.299032962565,583212,0.104205824,0,444,0,0.104205824
"435",2019-03-11,70,21968.7866381758,2208.68044308116,19760.1061950946,24177.4670812569,21911.0453320475,27848.1020559008,8.56,3,0.574512320177321,0.183917820271387,1.41441524964544,0.675772213871334,437.526293728423,583343,0.101090976,0,444,0,0.101090976
"436",2019-03-12,71,22018.7236258664,2181.00988296769,19837.7137428987,24199.7335088341,21911.0453320475,27848.1020559008,9.44,3,0.574512320177321,0.183917820271387,1.41441524964544,1.54447340039472,433.612396795093,583406,0.1132672,0,444,0,0.1132672
"437",2019-03-13,72,22081.8228708747,2156.67813181969,19925.144739055,24238.5010026944,21911.0453320475,27848.1020559008,9.58,3,0.574512320177321,0.183917820271387,1.41441524964544,1.6579163488136,428.839713526983,583537,0.225684896,0,444,0,0.225684896
"438",2019-03-14,73,22156.7747618969,2135.51364166362,20021.2611202333,24292.2884035606,21911.0453320475,27848.1020559008,9.14,3,0.574512320177321,0.183917820271387,1.41441524964544,0.889270647242056,428.210320910923,583626,0.167918624,0,444,0,0.167918624
"439",2019-03-15,74,22242.2696876294,2117.34821125774,20124.9214763716,24359.6178988871,21911.0453320475,27848.1020559008,10.42,3,0.574512320177321,0.183917820271387,1.41441524964544,0.215793250759528,428.969875615192,583799,0.146397856,0,444,0,0.146397856
"440",2019-03-16,75,22336.9980367682,2102.0088300228,20234.9892067454,24439.006866791,21911.0453320475,27848.1020559008,10.16,3,0.574512320177321,0.183917820271387,1.41441524964544,0.63346469545209,431.318854829998,583930,0.14583152,0.00694178240740741,444,1,0.14583152
"441",2019-03-17,76,22439.6501980097,2089.3104628146,20350.3397351951,24528.9606608243,21911.0453320475,27848.1020559008,9.34,3,0.574512320177321,0.183917820271387,1.41441524964544,0.457762258047366,429.278365324403,584008,0.142433504,0.0121041666666667,444,1,0.142433504
"442",2019-03-18,77,22548.9165600501,2079.05002113306,20469.8665389171,24627.9665811832,21911.0453320475,27848.1020559008,9.24,3,0.574512320177321,0.183917820271387,1.41441524964544,0.395781468621104,428.226970905043,584260,0.13875232,0.0127579861111111,444,1,0.13875232
"443",2019-03-19,78,22663.4875115857,2071.00170264167,20592.4858089441,24734.4892142274,21911.0453320475,27848.1020559008,11.575,3,0.574512320177321,0.183917820271387,1.41441524964544,0.935707360664132,431.620210136191,584391,0.137902816,0.0157126157407407,444,1,0.137902816
"444",2019-03-20,79,22782.0534413128,2064.91380871224,20717.1396326005,24846.967250025,21911.0453320475,27848.1020559008,10.6,3,0.574512320177321,0.183917820271387,1.41441524964544,0.420657883813663,427.095367615118,584522,0.131389952,0.00904467592592593,444,1,0.131389952
"445",2019-03-21,80,22903.3047379274,2060.50707493589,20842.7976629915,24963.8118128633,21911.0453320475,27848.1020559008,9.86,3,0.574512320177321,0.183917820271387,1.41441524964544,0.354293318410712,428.67169498328,584626,0.125443424,0.00744108796296296,444,1,0.125443424
"446",2019-03-22,81,23025.931790126,2057.47447911728,20968.4573110087,25083.4062692433,21911.0453320475,27848.1020559008,10,3,0.574512320177321,0.183917820271387,1.41441524964544,0.265309781693129,429.48971192343,584784,0.123461248,0.00647523148148148,444,1,0.123461248
"447",2019-03-23,82,23148.6249866047,2055.48243215714,21093.1425544476,25204.1074187619,21911.0453320475,27848.1020559008,9.4,3,0.574512320177321,0.183917820271387,1.41441524964544,0.32264012459811,430.30772886358,584915,0.120912736,0.00737048611111111,444,1,0.120912736
"448",2019-03-24,83,23270.0747160599,2054.17321522856,21215.9015008313,25324.2479312884,21911.0453320475,27848.1020559008,9.96666666666667,3,0.574512320177321,0.183917820271387,1.41441524964544,0.832675505772419,431.12574580373,585046,0.116382048,0,444,0,0.116382048
"449",2019-03-25,84,23388.9713671877,2053.16850555723,21335.8028616304,25442.1398727449,21911.0453320475,27848.1020559008,10.2166666666667,3,0.574512320177321,0.183917820271387,1.41441524964544,0.869441667236125,431.943762743879,585052,0.109586016,0,444,0,0.109586016
"450",2019-03-26,85,23504.0053286844,2052.07383436648,21451.9314943179,25556.0791630508,21911.0453320475,27848.1020559008,9.98333333333333,3,0.574512320177321,0.183917820271387,1.41441524964544,0.495115458566402,432.761779684029,585242,0.108170176,0,444,0,0.108170176
"451",2019-03-27,86,23613.8669892462,2050.48384346779,21563.3831457784,25664.350832714,21911.0453320475,27848.1020559008,10.4666666666667,3,0.574512320177321,0.183917820271387,1.41441524964544,0.543403946963528,433.579796624179,585373,0.108170176,0,444,0,0.108170176
"452",2019-03-28,87,23717.2467375694,2047.98824943901,21669.2584881304,25765.2349870084,21911.0453320475,27848.1020559008,10.6,3,0.574512320177321,0.183917820271387,1.41441524964544,1.46140371441462,431.06894736603,585462,0.105904832,0.005178125,444,1,0.105904832
"453",2019-03-29,88,23812.8349623503,2044.17848368845,21768.6564786619,25857.0134460387,21911.0453320475,27848.1020559008,11.1833333333333,3,0.574512320177321,0.183917820271387,1.41441524964544,1.29733874566477,432.272404716477,585635,0.107320672,0.00920081018518519,444,1,0.107320672
"454",2019-03-30,89,23899.3220522851,2038.655050734,21860.6670015511,25937.9771030191,21911.0453320475,27848.1020559008,11.3857142857143,3,0.574512320177321,0.183917820271387,1.41441524964544,0.496116876265058,432.677464916966,585832,0.122328576,0.00506319444444444,444,1,0.122328576
"455",2019-03-31,90,23975.39839607,2031.03573475104,21944.3626613189,26006.434130821,21911.0453320475,27848.1020559008,11.6285714285714,3,0.574512320177321,0.183917820271387,1.41441524964544,0.635084559704406,430.750176957861,585961,0.122611744,0,444,0,0.122611744
"456",2019-04-01,91,24039.7543824012,2020.96488667001,22018.7894957312,26060.7192690713,21911.0453320475,27848.1020559008,11.3428571428571,3,0.574512320177321,0.183917820271387,1.41441524964544,0.568794859299009,427.923873055786,586084,0.125443424,0.143084259259259,444,1,0.125443424
"457",2019-04-02,92,24091.0803999751,2008.12414367191,22082.9562563032,26099.2045436471,21911.0453320475,27848.1020559008,12.2142857142857,4,0.574512320177321,0.183917820271387,1.41441524964544,0.7045746109148,430.7941744352,586215,0.123744416,0.139849305555556,444,1,0.123744416
"458",2019-04-03,93,24128.4479784059,1992.3483536226,22136.0996247833,26120.7963320285,21911.0453320475,27848.1020559008,12.6428571428571,4,0.574512320177321,0.183917820271387,1.41441524964544,0.334980013427216,438.019871330618,586346,0.122611744,0.135897337962963,444,1,0.122611744
"459",2019-04-04,94,24152.4532109793,1973.93706728053,22178.5161436988,26126.3902782598,21911.0453320475,27848.1020559008,12.4142857142857,4,0.574512320177321,0.183917820271387,1.41441524964544,0.598228402168925,430.372217085931,586477,0.119780064,0.129964236111111,444,1,0.119780064
"460",2019-04-05,95,24164.0733318993,1953.32911916441,22210.7442127349,26117.4024510637,21911.0453320475,27848.1020559008,11.5,4,0.574512320177321,0.183917820271387,1.41441524964544,0.419256995320547,433.821846921872,586608,0.119213728,0.126699537037037,444,1,0.119213728
"461",2019-04-06,96,24164.2855753696,1930.9903582652,22233.2952171044,26095.2759336348,21911.0453320475,27848.1020559008,11.7428571428571,4,0.574512320177321,0.183917820271387,1.41441524964544,0.565070597584415,435.571992763435,586747,0.12317808,0.129577314814815,444,1,0.12317808
"462",2019-04-07,97,24154.0671755941,1907.40605741962,22246.6611181745,26061.4732330137,21911.0453320475,27848.1020559008,12.4142857142857,4,0.574512320177321,0.183917820271387,1.41441524964544,0.526618055268955,437.322138604998,586869,0.119496896,0.121396296296296,444,1,0.119496896
"463",2019-04-08,98,24134.3953667767,1883.07304631108,22251.3223204656,26017.4684130877,21911.0453320475,27848.1020559008,13.1428571428571,4,0.574512320177321,0.183917820271387,1.41441524964544,0.467820322139772,431.661208024215,587000,0.11468304,0.118770023148148,444,1,0.11468304
"464",2019-04-09,99,24106.2473831211,1858.49127382955,22247.7561092915,25964.7386569506,21911.0453320475,27848.1020559008,13.3571428571429,4,0.574512320177321,0.183917820271387,1.41441524964544,0.296633678825587,431.758620667926,587132,0.113833536,0.114034722222222,444,1,0.113833536
"465",2019-04-10,100,24070.6004588312,1834.15458562054,22236.4458732106,25904.7550444517,21911.0453320475,27848.1020559008,13.8571428571429,4,0.574512320177321,0.183917820271387,1.41441524964544,0.331125349803466,432.007230226588,587263,0.115249376,0.109936226851852,444,1,0.115249376
"466",2019-04-11,101,24028.4318281107,1810.54060685396,22217.8912212568,25838.9724349647,21911.0453320475,27848.1020559008,13.0428571428571,4,0.574512320177321,0.183917820271387,1.41441524964544,0.925310840765014,445.080256076546,587394,0.105904832,0.104770717592593,444,1,0.105904832
"467",2019-04-12,102,23980.7187251637,1788.09975343969,22192.618971724,25768.8184786034,21911.0453320475,27848.1020559008,13.8571428571429,4,0.574512320177321,0.183917820271387,1.41441524964544,0.557121929052911,425.526853978699,587525,0.098259296,0.102546064814815,444,1,0.098259296
"468",2019-04-13,103,23928.4383841938,1767.24355574779,22161.194828446,25695.6819399416,21911.0453320475,27848.1020559008,13.2,4,0.574512320177321,0.183917820271387,1.41441524964544,0.267847001946436,425.204922454815,587656,0.096560288,0.0994349537037037,444,1,0.096560288
"469",2019-04-14,104,23872.5680394049,1748.33265703118,22124.2353823737,25620.9006964361,21911.0453320475,27848.1020559008,13.5625,4,0.574512320177321,0.183917820271387,1.41441524964544,0.389231249035725,425.183497334676,587787,0.096560288,0.0970759259259259,444,1,0.096560288
"470",2019-04-15,105,23814.0849250008,1731.6650234401,22082.4199015607,25545.7499484409,21911.0453320475,27848.1020559008,13.1,4,0.574512320177321,0.183917820271387,1.41441524964544,0.257087440107239,426.468332442705,587917,0.095144448,0.093465162037037,444,1,0.095144448
"471",2019-04-16,106,23753.9662751854,1717.4650438481,22036.5012313373,25471.4313190335,21911.0453320475,27848.1020559008,12.9125,4,0.574512320177321,0.183917820271387,1.41441524964544,0.252222517395241,427.753167550734,588048,0.092879104,0.0885219907407407,444,1,0.092879104
"472",2019-04-17,107,23693.1893241625,1705.87427173032,21987.3150524322,25399.0635958928,21911.0453320475,27848.1020559008,12.7125,4,0.574512320177321,0.183917820271387,1.41441524964544,0.802431169445042,429.038002658764,588179,0.090330592,0.085215162037037,444,1,0.090330592
"473",2019-04-18,108,23632.7313061359,1696.94453888278,21935.7867672531,25329.6758450187,21911.0453320475,27848.1020559008,13.4125,4,0.574512320177321,0.183917820271387,1.41441524964544,0.333230797639217,441.863271227106,588312,0.084384064,0.0823734953703704,444,1,0.084384064
"474",2019-04-19,109,23573.5694553094,1690.63403784861,21882.9354174608,25264.203493158,21911.0453320475,27848.1020559008,14.075,4,0.574512320177321,0.183917820271387,1.41441524964544,0.0420422729349269,425.802869447634,588452,0.080986048,0.0786540509259259,444,1,0.080986048
"475",2019-04-20,110,23516.6810058869,1686.80673577554,21829.8742701114,25203.4877416625,21911.0453320475,27848.1020559008,13.7875,4,0.574512320177321,0.183917820271387,1.41441524964544,0.335608360826634,431.680358921797,588574,0.081269216,0.0751462962962963,444,1,0.081269216
"476",2019-04-21,111,23463.0431920722,1685.23518124705,21777.8080108252,25148.2783733193,21911.0453320475,27848.1020559008,13.4375,4,0.574512320177321,0.183917820271387,1.41441524964544,0.885436868058021,454.320122721196,588705,0.079570208,0.0703104166666667,444,1,0.079570208
"477",2019-04-22,112,23413.6332480692,1685.60644972939,21728.0267983398,25099.2396977986,21911.0453320475,27848.1020559008,13.3125,4,0.574512320177321,0.183917820271387,1.41441524964544,0.437830862094912,429.664521229974,588836,0.07503952,0.0712155092592593,444,1,0.07503952
"478",2019-04-23,113,23369.4284080816,1687.53069948751,21681.8977085941,25056.9591075691,21911.0453320475,27848.1020559008,13.1125,4,0.574512320177321,0.183917820271387,1.41441524964544,1.64140390968829,447.498287285636,588965,0.070792,0.0656635416666667,444,1,0.070792
"479",2019-04-24,114,23331.4059063133,1690.55162399208,21640.8542823212,25021.9575303053,21911.0453320475,27848.1020559008,14.075,4,0.574512320177321,0.183917820271387,1.41441524964544,0.778944537773234,431.300332190301,589096,0.071075168,0.0622196759259259,444,1,0.071075168
"480",2019-04-25,115,23300.5429769681,1694.15801246974,21606.3849644983,24994.7009894378,21911.0453320475,27848.1020559008,14.225,4,0.574512320177321,0.183917820271387,1.41441524964544,1.36284223253917,426.968802442392,589227,0.067110816,0.0602868055555556,444,1,0.067110816
"481",2019-04-26,116,23277.8168542498,1697.79566520816,21580.0211890417,24975.612519458,21911.0453320475,27848.1020559008,14.4,4,0.574512320177321,0.183917820271387,1.41441524964544,0.802294725094471,451.211182979291,589359,0.064562304,0.0582788194444444,444,1,0.064562304
"482",2019-04-27,117,23264.2047723624,1700.87903165634,21563.325740706,24965.0838040187,21911.0453320475,27848.1020559008,14.65,4,0.574512320177321,0.183917820271387,1.41441524964544,0.898301293235403,465.424510469267,589490,0.063146464,0.0548876157407407,444,1,0.063146464
"483",2019-04-28,118,23260.6839655095,1702.80211362397,21557.8818518855,24963.4860791335,21911.0453320475,27848.1020559008,14.3666666666667,4,0.574512320177321,0.183917820271387,1.41441524964544,1.172761990291,439.377763136142,589621,0.060597952,0.0547679398148148,444,1,0.060597952
"484",2019-04-29,119,23268.2316678951,1702.94836918154,21565.2832987135,24971.1800370766,21911.0453320475,27848.1020559008,13.8444444444444,4,0.574512320177321,0.183917820271387,1.41441524964544,1.48261090335667,438.584586593595,589752,0.066261312,0.0631821759259259,444,1,0.066261312
"485",2019-04-30,120,23287.8251137229,1700.69953911327,21587.1255746096,24988.5246528362,21911.0453320475,27848.1020559008,13,4,0.574512320177321,0.183917820271387,1.41441524964544,1.5658599617691,449.609470221145,589883,0.085233568,0.0698053240740741,444,1,0.085233568
"486",2019-05-01,121,23320.4415371968,1695.44348244917,21624.9980547477,25015.885019646,21911.0453320475,27848.1020559008,13.4888888888889,4,0.574512320177321,0.183917820271387,1.41441524964544,1.23973061569268,446.267773310357,590014,0.099675136,0.0517997685185185,444,1,0.099675136
"487",2019-05-02,122,23367.0581725207,1686.58124808067,21680.47692444,25053.6394206014,21911.0453320475,27848.1020559008,13.9222222222222,5,0.574512320177321,0.183917820271387,1.41441524964544,0.287516027284603,448.378375949803,590144,0.095710784,0.05586875,444,1,0.095710784
"488",2019-05-03,123,23428.334929424,1673.63580538621,21754.6991240378,25101.9707348102,21911.0453320475,27848.1020559008,14.3888888888889,5,0.574512320177321,0.183917820271387,1.41441524964544,1.32842965166473,457.440763281147,590275,0.09486128,0.055566087962963,444,1,0.09486128
"489",2019-05-04,124,23503.6624197388,1656.57985321831,21847.0825665205,25160.2422729571,21911.0453320475,27848.1020559008,14.7555555555556,5,0.574512320177321,0.183917820271387,1.41441524964544,0.426395957648384,439.283295395992,590407,0.091463264,0.0575962962962963,444,1,0.091463264
"490",2019-05-05,125,23592.113930823,1635.5492428843,21956.5646879387,25227.6631737073,21911.0453320475,27848.1020559008,14.9555555555556,5,0.574512320177321,0.183917820271387,1.41441524964544,0.448378135162136,426.177716945687,590538,0.088348416,0.0692957175925926,444,1,0.088348416
"491",2019-05-06,126,23692.7627500343,1610.73377737011,22082.0289726642,25303.4965274044,21911.0453320475,27848.1020559008,15.8444444444444,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,429.735802200571,590669,0.18689088,0.0856216435185185,444,1,0.18689088
"492",2019-05-07,127,23804.6821647307,1582.36921420178,22222.3129505289,25387.0513789325,21911.0453320475,27848.1020559008,16.2666666666667,5,0.574512320177321,0.183917820271387,1.41441524964544,0.554841056648092,442.319999726006,590800,0.88914752,1.05563275462963,444,1,0.88914752
"493",2019-05-08,128,23926.9454622698,1550.73101093764,22376.2144513321,25477.6764732074,21911.0453320475,27848.1020559008,16.4777777777778,5,0.574512320177321,0.183917820271387,1.41441524964544,0.710207007984894,450.98205541596,590931,5.380192,8.23718032407407,444,1,5.380192
"494",2019-05-09,129,24058.6259300095,1516.12946339124,22542.4964666182,25574.7553934007,21911.0453320475,27848.1020559008,15.5,5,0.574512320177321,0.183917820271387,1.41441524964544,1.3591041431877,456.41998061861,591062,0.80986048,0.279763773148148,444,1,0.80986048
"495",2019-05-10,130,24198.7968553076,1478.90594493389,22719.8909103737,25677.7028002415,21911.0453320475,27848.1020559008,15.7,5,0.574512320177321,0.183917820271387,1.41441524964544,2.25170989251439,436.396384833206,591192,0.50403904,0.280038425925926,444,1,0.50403904
"496",2019-05-11,131,24346.5315255219,1439.42999563379,22907.1015298881,25785.9615211556,21911.0453320475,27848.1020559008,15.73,5,0.574512320177321,0.183917820271387,1.41441524964544,1.95581228796173,457.836362903698,591323,0.39360352,0.265205324074074,444,1,0.39360352
"497",2019-05-12,132,24500.9032280101,1398.09703204343,23102.8061959667,25899.0002600536,21911.0453320475,27848.1020559008,15.54,5,0.574512320177321,0.183917820271387,1.41441524964544,1.52754093925849,436.526980624739,591454,0.47855392,0.427188888888889,444,1,0.47855392
"498",2019-05-13,133,24660.9852501302,1355.32645152047,23305.6587986098,26016.3117016507,21911.0453320475,27848.1020559008,15.13,5,0.574512320177321,0.183917820271387,1.41441524964544,1.52352631864342,457.631401378031,591588,0.31714816,0.279658680555556,444,1,0.31714816
"499",2019-05-14,134,24825.85087924,1311.55988814021,23514.2909910997,26137.4107673802,21911.0453320475,27848.1020559008,15.64,5,0.574512320177321,0.183917820271387,1.41441524964544,1.62362512351029,513.984385127843,591719,0.269292768,0.260176851851852,444,1,0.269292768
"500",2019-05-15,135,24994.5734026971,1267.25933971646,23727.3140629806,26261.8327424136,21911.0453320475,27848.1020559008,15.84,5,0.574512320177321,0.183917820271387,1.41441524964544,2.01119555002153,446.023540494058,591850,0.234463104,0.245363657407407,444,1,0.234463104
"501",2019-05-16,136,25166.2261078595,1222.90482757345,23943.321280286,26389.1309354329,21911.0453320475,27848.1020559008,15.79,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,435.200730142126,591981,0.205579968,0.232609606481481,444,1,0.205579968
"502",2019-05-17,137,25339.8822820848,1178.99117614694,24160.8911059379,26518.8734582318,21911.0453320475,27848.1020559008,15.8,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,494.365191646565,592112,0.180378016,0.214737731481481,444,1,0.180378016
"503",2019-05-18,138,25514.6152127311,1136.0234184054,24378.5917943257,26650.6386311365,21911.0453320475,27848.1020559008,15.89,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,466.466628354465,592240,0.30582144,2.82624386574074,444,1,0.30582144
"504",2019-05-19,139,25689.4981871559,1094.51026657159,24594.9879205843,26784.0084537275,21911.0453320475,27848.1020559008,15.89,5,0.574512320177321,0.183917820271387,1.41441524964544,3.55254884235803,462.335358195622,592371,0.43041536,0.310397337962963,444,1,0.43041536
"505",2019-05-20,140,25863.6044927173,1054.95507226551,24808.6494204518,26918.5595649828,21911.0453320475,27848.1020559008,15.38,5,0.574512320177321,0.183917820271387,1.41441524964544,3.91392754841869,450.954195520212,592502,0.86649408,4.95392164351852,444,1,0.86649408
"506",2019-05-21,141,26036.0074167728,1017.84378995375,25018.1636268191,27053.8512067266,21911.0453320475,27848.1020559008,15.55,5,0.574512320177321,0.183917820271387,1.41441524964544,3.39857610066043,464.647504733838,592634,1.17231552,2.42821828703704,444,1,1.17231552
"507",2019-05-22,142,26205.7802466805,983.629717982919,25222.1505286976,27189.4099646634,21911.0453320475,27848.1020559008,15.58,5,0.574512320177321,0.183917820271387,1.41441524964544,3.80124732914594,447.825090476819,592765,0.5238608,0.313138425925926,444,1,0.5238608
"508",2019-05-23,143,26371.996269798,952.715279153938,25419.280990644,27324.7115489519,21911.0453320475,27848.1020559008,15.85,5,0.574512320177321,0.183917820271387,1.41441524964544,3.55694676444372,445.604119522798,592896,0.36245504,0.282480902777778,444,1,0.36245504
"509",2019-05-24,144,26533.7287734832,925.431826809671,25608.2969466735,27459.1606002928,21911.0453320475,27848.1020559008,16.23,5,0.574512320177321,0.183917820271387,1.41441524964544,4.09932039397933,409.806919793446,593027,0.34263328,0.281291203703704,444,1,0.34263328
"510",2019-05-25,145,26690.0510450938,902.019334737717,25788.0317103561,27592.0703798315,21911.0453320475,27848.1020559008,16.78,5,0.574512320177321,0.183917820271387,1.41441524964544,3.97785096920861,419.992307894708,593158,3.7095008,2.11483113425926,444,1,3.7095008
"511",2019-05-26,146,26840.0363719877,882.608632520271,25957.4277394675,27722.645004508,21911.0453320475,27848.1020559008,16.94,5,0.574512320177321,0.183917820271387,1.41441524964544,3.69100686284121,430.17769599597,593289,1.44698848,0.309026967592593,444,1,1.44698848
"512",2019-05-27,147,26982.7580415228,867.209264567838,26115.5487769549,27849.9673060906,21911.0453320475,27848.1020559008,17.33,5,0.574512320177321,0.183917820271387,1.41441524964544,4.57550550091884,440.363084097231,593419,1.03922656,1.67825555555556,444,1,1.03922656
"513",2019-05-28,148,27117.2893410567,855.705782046741,26261.5835590099,27972.9951231034,21911.0453320475,27848.1020559008,17.31,5,0.574512320177321,0.183917820271387,1.41441524964544,4.00684295514423,419.770850055948,593552,1.04205824,1.85780011574074,444,1,1.04205824
"514",2019-05-29,149,27242.7035579473,847.864219456821,26394.8393384905,28090.5677774041,21911.0453320475,27848.1020559008,17.38,5,0.574512320177321,0.183917820271387,1.41441524964544,3.69745295160902,434.87421322953,593682,0.6654448,0.310159953703704,444,1,0.6654448
"515",2019-05-30,150,27358.0739795524,843.34888183313,26514.7250977193,28201.4228613856,21911.0453320475,27848.1020559008,17.29,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,426.091989312091,593813,0.54368256,0.284834490740741,444,1,0.54368256
"516",2019-05-31,151,27462.4738932299,841.74787514872,26620.7260180812,28304.2217683786,21911.0453320475,27848.1020559008,17.22,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,430.083212558089,593944,0.47005888,0.266093402777778,444,1,0.47005888
"517",2019-06-01,152,27554.9765863374,842.604608125206,26712.3719782122,28397.5811944626,21911.0453320475,27848.1020559008,17.22,5,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,433.942629995616,594075,0.41625696,0.252234027777778,444,1,0.41625696
"518",2019-06-02,153,27634.6553462329,845.452118685621,26789.2032275473,28480.1074649185,21911.0453320475,27848.1020559008,17.2,6,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,442.394368196985,594206,0.37095008,0.233744791666667,444,1,0.37095008
"519",2019-06-03,154,27700.8453707172,849.833318962818,26851.0120517544,28550.6786896801,21911.0453320475,27848.1020559008,17.73,6,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,444.395996116789,594337,0.3398016,0.220728472222222,444,1,0.3398016
"520",2019-06-04,155,27753.9294993637,855.309086341668,26898.6204130221,28609.2385857054,21911.0453320475,27848.1020559008,18.12,6,0.574512320177321,0.183917820271387,1.41441524964544,3.52086430536986,474.643775502995,594467,0.31431648,0.209586921296296,444,1,0.31431648
